      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
   1058,    18001,       9701,         0,      9282,           0,          0
   1059,    17994,       9684,        15,      9287,           0,          0
   1060,    18038,       9712,        15,      9305,           0,          0
   1061,    18075,       9715,        15,      9315,           0,          0
   1062,    18075,       9729,        17,      9313,           0,          0
   1063,    18102,       9735,        14,      9309,           0,         15
   1064,    18130,       9758,         0,      9330,           0,         15
   1065,    18145,       9764,         0,      9341,           0,         15
   1066,    18159,       9757,         0,      9345,           0,         15
   1067,    18164,       9762,        15,      9361,           0,          1
   1068,    18206,       9797,        14,      9386,           0,          6
   1069,    18191,       9789,        10,      9398,           0,          4
   1070,    18243,       9833,        11,      9367,           0,          9
   1071,    18279,       9828,        10,      9400,           0,          0
   1072,    18278,       9834,        12,      9413,           0,          0
   1073,    18288,       9827,        15,      9423,           0,         13
   1074,    18333,       9843,         2,      9439,           0,         15
   1075,    18352,       9862,         0,      9446,           0,         15
   1076,    18370,       9885,         0,      9458,           0,         15
   1077,    18390,       9902,         0,      9470,           0,          0
   1078,    18406,       9902,        15,      9474,           0,          0
   1079,    18390,       9913,        15,      9493,           0,          4
   1080,    18407,       9900,        12,      9479,           0,          0
   1081,    18483,       9952,        15,      9493,           0,          0
   1082,    18513,       9963,        15,      9521,           0,          0
   1083,    18504,       9940,        15,      9520,           0,         15
   1084,    18488,       9934,         0,      9560,           0,         15
   1085,    18523,       9949,        10,      9556,           0,          6
   1086,    18512,       9962,         0,      9537,           0,          0
   1087,    18587,      10007,        15,      9555,           0,          0
   1088,    18581,       9994,        15,      9580,           0,          0
   1089,    18609,      10004,        15,      9589,           0,          0
   1090,    18625,      10033,        15,      9625,           0,          0
   1091,    18648,      10019,         0,      9618,           0,          0
   1092,    18662,      10060,        15,      9640,           0,          0
   1093,    18689,      10068,        15,      9646,           0,          0
   1094,    18701,      10051,        15,      9663,           0,          0
   1095,    18727,      10079,        15,      9668,           0,          0
   1096,    18741,      10069,        22,      9688,           0,          9
   1097,    18774,      10104,        10,      9697,           0,          5
   1098,    18804,      10106,         5,      9700,           0,         10
   1099,    18820,      10136,        15,      9694,           0,          4
   1100,    18853,      10154,        11,      9724,           0,          0
   1101,    18845,      10142,        15,      9744,           0,          0
   1102,    18872,      10170,        16,      9719,           0,          0
   1103,    18873,      10141,        15,      9745,           0,          0
   1104,    18944,      10190,         0,      9743,           0,         16
   1105,    18919,      10187,         0,      9756,           0,         15
   1106,    18953,      10194,        15,      9767,           0,          0
   1107,    18956,      10186,        17,      9773,           0,          0
   1108,    19009,      10238,        14,      9779,           0,          0
   1109,    18998,      10221,        15,      9793,           0,          0
   1110,    19028,      10232,        15,      9797,           0,         15
   1111,    19081,      10255,         0,      9821,           0,         15
   1112,    19096,      10278,         0,      9819,           0,          0
   1113,    19069,      10249,         8,      9831,           0,          0
   1114,    19117,      10289,        15,      9836,           0,         15
   1115,    19142,      10300,         0,      9859,           0,         15
   1116,    19141,      10289,        15,      9888,           0,          0
   1117,    19161,      10318,        15,      9903,           0,          0
   1118,    19199,      10323,        16,      9889,           0,          0
   1119,    19183,      10323,        15,      9896,           0,          0
   1120,    19219,      10333,        15,      9911,           0,         15
   1121,    19260,      10355,         0,      9924,           0,         15
   1122,    19274,      10340,        15,      9924,           0,          0
   1123,    19288,      10393,        15,      9932,           0,          4
   1124,    19299,      10386,        16,      9936,           0,          0
   1125,    19320,      10400,        10,      9944,           0,         10
   1126,    19348,      10415,        10,      9964,           0,         10
   1127,    19369,      10430,        10,      9985,           0,          5
   1128,    19374,      10412,        11,      9982,           0,          0
   1129,    19411,      10447,        16,      9999,           0,          0
   1130,    19457,      10478,        15,      9997,           0,          0
   1131,    19432,      10436,        15,     10027,           0,          0
   1132,    19486,      10483,        15,     10056,           0,         15
   1133,    19477,      10480,         0,     10057,           0,         15
   1134,    19502,      10492,        16,     10090,           0,          0
   1135,    19522,      10510,        15,     10076,           0,         15
   1136,    19536,      10497,         0,     10074,           0,         16
   1137,    19573,      10520,         0,     10088,           0,         15
   1138,    19602,      10546,        15,     10092,           0,          0
   1139,    19611,      10519,        15,     10106,           0,          6
   1140,    19633,      10550,         9,     10124,           0,          0
   1141,    19656,      10565,        15,     10141,           0,         15
   1142,    19673,      10563,         0,     10144,           0,         15
   1143,    19679,      10567,        15,     10155,           0,          0
   1144,    19699,      10579,        15,     10156,           0,          0
   1145,    19732,      10632,        16,     10162,           0,          0
   1146,    19746,      10610,        15,     10186,           0,         15
   1147,    19817,      10636,         0,     10172,           0,         15
   1148,    19796,      10629,        15,     10212,           0,          0
   1149,    19829,      10649,        15,     10190,           0,          0
   1150,    19841,      10667,        20,     10209,           0,          0
   1151,    19921,      10717,        10,     10208,           0,          5
   1152,    19894,      10686,         4,     10261,           0,         10
   1153,    19894,      10659,        15,     10270,           0,          4
   1154,    19923,      10695,        11,     10270,           0,          9
   1155,    19956,      10716,         7,     10280,           0,          8
   1156,    19971,      10730,         8,     10321,           0,          0
   1157,    19969,      10722,         0,     10325,           0,          0
   1158,    19997,      10733,        15,     10334,           0,          0
   1159,    20038,      10764,        15,     10329,           0,         15
   1160,    20021,      10767,         0,     10322,           0,         16
   1161,    20041,      10776,        15,     10331,           0,          0
   1162,    20089,      10813,        15,     10380,           0,          0
   1163,    20100,      10797,        15,     10378,           0,          0
   1164,    20107,      10794,        15,     10399,           0,         15
   1165,    20124,      10800,         0,     10406,           0,         20
   1166,    20176,      10835,        11,     10426,           0,          0
   1167,    20171,      10816,        15,     10430,           0,          0
   1168,    20201,      10831,        15,     10429,           0,          0
   1169,    20227,      10872,         0,     10447,           0,         15
   1170,    20235,      10866,         0,     10443,           0,          0
   1171,    20265,      10875,        16,     10459,           0,          0
   1172,    20288,      10912,        15,     10448,           0,          0
   1173,    20315,      10893,        15,     10455,           0,         15
   1174,    20315,      10909,         0,     10478,           0,         15
   1175,    20319,      10910,        15,     10496,           0,          0
   1176,    20347,      10934,        16,     10527,           0,          0
   1177,    20344,      10930,        20,     10520,           0,          0
   1178,    20369,      10937,        10,     10538,           0,          5
   1179,    20400,      10957,         5,     10565,           0,         10
   1180,    20439,      10961,        10,     10554,           0,         10
   1181,    20473,      10981,         7,     10553,           0,          8
   1182,    20483,      10988,        15,     10560,           0,          0
   1183,    20514,      11022,        15,     10563,           0,          0
   1184,    20529,      11011,        15,     10601,           0,         15
   1185,    20552,      11050,         0,     10613,           0,         15
   1186,    20557,      11044,        16,     10630,           0,          0
   1187,    20572,      11057,        15,     10632,           0,          0
   1188,    20599,      11070,        15,     10624,           0,         15
   1189,    20626,      11091,         0,     10645,           0,         15
   1190,    20627,      11088,        15,     10664,           0,          0
   1191,    20626,      11075,        19,     10653,           0,          0
   1192,    20680,      11082,        12,     10682,           0,         15
   1193,    20719,      11143,         0,     10700,           0,         15
   1194,    20699,      11130,        15,     10699,           0,          0
   1195,    20737,      11138,        15,     10698,           0,          0
   1196,    20770,      11154,        15,     10719,           0,         10
   1197,    20779,      11148,         0,     10733,           0,         15
   1198,    20817,      11181,        15,     10746,           0,          0
   1199,    20814,      11161,        15,     10777,           0,          0
   1200,    20850,      11214,        15,     10767,           0,         15
   1201,    20865,      11198,         0,     10763,           0,          0
   1202,    20900,      11218,        15,     10764,           0,          9
   1203,    20920,      11237,         4,     10779,           0,         11
   1204,    20919,      11228,        16,     10759,           0,          0
   1205,    20943,      11232,        15,     10775,           0,          5
   1206,    20996,      11297,        15,     10809,           0,          5
   1207,    20998,      11288,         0,     10812,           0,         15
   1208,    21060,      11309,        15,     10809,           0,          0
   1209,    21063,      11305,        15,     10819,           0,          0
   1210,    21064,      11312,        15,     10848,           0,         15
   1211,    21094,      11329,        11,     10856,           0,          8
   1212,    21112,      11342,        14,     10890,           0,          0
   1213,    21099,      11330,        13,     10875,           0,          0
   1214,    21177,      11358,         0,     10891,           0,         15
   1215,    21175,      11368,        15,     10908,           0,          0
   1216,    21205,      11382,        17,     10922,           0,          0
   1217,    21193,      11396,        14,     10935,           0,         15
   1218,    21227,      11373,         0,     10963,           0,         15
   1219,    21279,      11442,        15,     10948,           0,          0
   1220,    21260,      11404,        15,     10984,           0,         15
   1221,    21276,      11420,         7,     10992,           0,          8
   1222,    21321,      11451,        15,     10997,           0,          0
   1223,    21311,      11446,        15,     11018,           0,          0
   1224,    21334,      11454,        15,     10984,           0,          0
   1225,    21370,      11450,        15,     10992,           0,          0
   1226,    21367,      11457,        16,     11009,           0,         16
   1227,    21428,      11497,        10,     11032,           0,         10
   1228,    21425,      11491,        10,     11038,           0,          0
   1229,    21451,      11524,        11,     11040,           0,          0
   1230,    21491,      11552,        20,     11058,           0,          8
   1231,    21491,      11549,         3,     11076,           0,          0
   1232,    21516,      11537,        15,     11114,           0,          0
   1233,    21546,      11579,        15,     11125,           0,         15
   1234,    21578,      11558,         0,     11127,           0,         15
   1235,    21593,      11608,        17,     11129,           0,          7
   1236,    21613,      11603,         7,     11121,           0,          0
   1237,    21638,      11623,        15,     11152,           0,         15
   1238,    21637,      11600,        15,     11160,           0,          0
   1239,    21671,      11639,        15,     11171,           0,          0
   1240,    21692,      11650,        15,     11175,           0,         17
   1241,    21710,      11645,         0,     11191,           0,         17
   1242,    21724,      11648,        12,     11207,           0,          0
