    n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
 6014,          8651,            2640,              0,           ,             ,            
 6015,          8652,            2640,             15,           ,             ,            
 6016,          8656,            2643,              0,           ,             ,            
 6017,          8657,            2643,              0,           ,             ,            
 6018,          8658,            2643,              0,           ,             ,            
 6019,          8660,            2644,              0,           ,             ,            
 6020,          8663,            2646,             15,           ,             ,            
 6021,          8664,            2646,              0,           ,             ,            
 6022,          8665,            2646,              0,           ,             ,            
 6023,          8666,            2646,              0,           ,             ,            
 6024,          8667,            2646,              0,           ,             ,            
 6025,          8670,            2648,             15,           ,             ,            
 6026,          8671,            2648,              0,           ,             ,            
 6027,          8672,            2648,              0,           ,             ,            
 6028,          8673,            2648,              0,           ,             ,            
 6029,          8674,            2648,              0,           ,             ,            
 6030,          8675,            2648,              9,           ,             ,            
 6031,          8677,            2649,              0,           ,             ,            
 6032,          8678,            2649,              0,           ,             ,            
 6033,          8680,            2650,              0,           ,             ,            
 6034,          8681,            2650,              0,           ,             ,            
 6035,          8682,            2650,             15,           ,             ,            
 6036,          8683,            2650,              0,           ,             ,            
 6037,          8684,            2650,              0,           ,             ,            
 6038,          8685,            2650,              0,           ,             ,            
 6039,          8686,            2650,              0,           ,             ,            
 6040,          8688,            2651,             15,           ,             ,            
 6041,          8690,            2652,              0,           ,             ,            
 6042,          8693,            2654,              0,           ,             ,            
 6043,          8696,            2656,              0,           ,             ,            
 6044,          8697,            2656,              0,           ,             ,            
 6045,          8698,            2656,              3,           ,             ,            
 6046,          8699,            2656,              0,           ,             ,            
 6047,          8701,            2657,              0,           ,             ,            
 6048,          8703,            2658,              0,           ,             ,            
 6049,          8704,            2658,              0,           ,             ,            
 6050,          8705,            2658,             15,           ,             ,            
 6051,          8707,            2659,              0,           ,             ,            
 6052,          8708,            2659,              0,           ,             ,            
 6053,          8710,            2660,              0,           ,             ,            
 6054,          8713,            2662,              0,           ,             ,            
 6055,          8714,            2662,             15,           ,             ,            
