      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
    177,     2216,       1278,         0,       670,           0,          0
    178,     2232,       1288,         0,       673,           0,          0
    179,     2247,       1294,         0,       678,           0,          0
    180,     2260,       1301,         0,       681,           0,          0
    181,     2276,       1310,         0,       685,           0,          0
    182,     2293,       1324,         4,       693,           0,          0
    183,     2310,       1331,         0,       704,           0,          0
    184,     2325,       1342,         0,       703,           0,          0
    185,     2339,       1345,         0,       707,           0,          0
    186,     2353,       1356,         0,       711,           0,          0
    187,     2373,       1365,         0,       721,           0,          0
    188,     2388,       1374,         0,       725,           0,          0
    189,     2406,       1383,         0,       728,           0,          0
    190,     2416,       1394,         0,       739,           0,          0
    191,     2431,       1399,         0,       746,           0,         15
    192,     2449,       1410,         0,       748,           0,          0
    193,     2466,       1413,         0,       749,           0,          0
    194,     2480,       1429,         0,       756,           0,          0
    195,     2493,       1432,         0,       759,           0,          0
    196,     2509,       1443,         0,       759,           0,          0
    197,     2528,       1448,         0,       763,           0,          0
    198,     2543,       1458,         0,       767,           0,          0
    199,     2558,       1464,         0,       772,           0,          0
    200,     2570,       1476,        15,       781,           0,          0
    201,     2586,       1483,         0,       786,           0,          0
    202,     2601,       1492,         0,       785,           0,          0
    203,     2618,       1498,         0,       786,           0,          0
    204,     2632,       1509,         0,       796,           0,          0
    205,     2649,       1516,         0,       801,           0,          0
    206,     2665,       1526,         0,       804,           0,          0
    207,     2679,       1535,         0,       811,           0,          0
    208,     2693,       1547,         0,       812,           0,          0
    209,     2712,       1558,        15,       815,           0,          0
    210,     2728,       1564,         0,       823,           0,          0
    211,     2744,       1570,         0,       826,           0,          0
    212,     2758,       1583,         0,       833,           0,          0
    213,     2774,       1588,         0,       838,           0,          0
    214,     2789,       1598,         0,       841,           0,          0
    215,     2805,       1605,         0,       844,           0,          0
    216,     2818,       1616,         0,       860,           0,         15
    217,     2832,       1623,         0,       864,           0,          0
    218,     2847,       1634,         0,       863,           0,          0
    219,     2865,       1641,         0,       866,           0,          0
    220,     2880,       1651,         0,       869,           0,          0
    221,     2896,       1657,         0,       872,           0,          0
    222,     2912,       1670,         0,       887,           0,          0
    223,     2926,       1676,         0,       896,           0,          0
    224,     2940,       1681,         0,       896,           0,         15
    225,     2959,       1687,         0,       899,           0,          0
    226,     2973,       1695,         0,       901,           0,          0
    227,     2990,       1707,         0,       902,           0,          0
    228,     3000,       1714,         0,       917,           0,          0
    229,     3013,       1726,         0,       920,           0,          0
    230,     3036,       1739,         0,       922,           0,          0
    231,     3050,       1740,         0,       927,           0,          0
    232,     3069,       1757,        15,       929,           0,          0
