     n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
     0,        0,          0,         0,         0,           0,          0
     1,        0,          0,         0,         0,           0,          0
     2,        1,          2,         0,         1,           0,          0
     3,        3,          4,         0,         3,           0,          0
     4,        7,          5,         0,         4,           0,          0
     5,       12,          9,         0,         8,           0,          0
     6,       17,         14,         0,        11,           0,          0
     7,       21,         15,         0,        13,           0,          0
     8,       27,         20,         0,        15,           0,          0
     9,       34,         25,         0,        17,           0,          0
    10,       40,         26,         0,        24,           0,          0
    11,       47,         30,         0,        27,           0,          0
    12,       53,         36,         0,        31,           0,          0
    13,       63,         41,         0,        36,           0,          0
    14,       70,         45,         0,        39,           0,          0
    15,       76,         50,         0,        42,           0,          0
    16,       84,         55,         0,        46,           0,          0
    17,       92,         59,         0,        49,           0,          0
    18,      102,         65,         0,        52,           0,          0
    19,      108,         68,         0,        59,           0,          0
    20,      116,         74,         0,        65,           0,          0
    21,      126,         75,         0,        67,           0,          0
    22,      134,         83,         0,        75,           0,          0
    23,      144,         90,         0,        79,           0,          0
    24,      152,         94,         0,        80,           0,          0
    25,      165,        103,         0,        85,           0,          0
    26,      174,        108,         0,        93,           0,          0
    27,      185,        116,         0,       101,           0,          0
    28,      190,        119,         0,       102,           0,          0
    29,      197,        122,         0,       109,           0,          0
    30,      209,        131,         0,       110,           0,          0
    31,      218,        137,         0,       120,           0,          0
    32,      224,        136,         0,       122,           0,          0
    33,      240,        146,         0,       126,           0,          0
    34,      248,        149,         0,       133,           0,          0
    35,      259,        155,         0,       138,           0,          0
    36,      267,        158,         0,       139,           0,          0
    37,      266,        160,         0,       146,           0,          0
    38,      278,        166,         0,       158,           0,          0
    39,      287,        172,         0,       160,           0,          0
    40,      294,        180,         0,       168,           0,          0
    41,      311,        186,         0,       174,           0,          0
    42,      319,        190,         0,       177,           0,          0
    43,      333,        203,         0,       186,           0,          0
    44,      343,        207,         0,       193,           0,          0
    45,      358,        215,         0,       197,           0,          0
    46,      368,        214,        12,       204,           0,          0
    47,      383,        225,         0,       208,           0,          0
    48,      398,        236,         0,       205,           0,          0
    49,      411,        238,         0,       212,           0,          0
    50,      420,        248,         0,       221,           0,          0
    51,      436,        256,         0,       222,           0,          0
    52,      443,        257,         0,       236,           0,          0
    53,      453,        262,         0,       242,           0,          0
    54,      463,        270,         0,       252,           0,          0
    55,      483,        283,         0,       256,           0,          0
    56,      493,        284,         0,       259,           0,          0
    57,      507,        293,         0,       265,           0,          0
    58,      517,        299,         0,       273,           0,          0
    59,      522,        304,         0,       277,           0,          0
    60,      536,        311,         0,       279,           0,          0
    61,      547,        318,         0,       286,           0,          0
    62,      560,        325,         0,       299,           0,          0
    63,      574,        332,         0,       305,           0,          0
    64,      587,        340,         0,       304,           0,          0
    65,      599,        347,         0,       307,           0,          0
    66,      606,        349,         0,       318,           0,          0
    67,      614,        356,         0,       324,           0,          0
    68,      629,        362,         0,       332,           0,          0
    69,      638,        370,         0,       339,           0,          0
    70,      651,        377,         0,       338,           0,          0
    71,      657,        377,         0,       345,           0,         15
    72,      668,        379,         0,       352,           0,          0
    73,      690,        397,         1,       357,           0,          0
    74,      701,        398,         0,       367,           0,          0
    75,      714,        407,         0,       368,           0,          0
    76,      726,        414,         0,       383,           0,          0
    77,      735,        422,         0,       390,           0,          0
    78,      743,        425,         0,       393,           0,          0
    79,      760,        435,         0,       395,           0,          0
    80,      774,        443,         0,       403,           0,          0
    81,      787,        452,         0,       411,           0,          0
    82,      805,        458,         0,       420,           0,          0
    83,      820,        472,         0,       425,           0,          0
    84,      827,        476,         0,       435,           0,          0
    85,      844,        487,         0,       441,           0,          0
    86,      848,        481,         0,       452,           0,          0
    87,      856,        492,         0,       451,           0,          0
    88,      870,        504,         0,       462,           0,          0
    89,      879,        499,         0,       467,           0,         14
    90,      884,        505,         0,       477,           0,          0
    91,      909,        524,         0,       481,           0,          0
    92,      924,        530,         0,       489,           0,          0
    93,      943,        537,         0,       502,           0,          0
    94,      949,        539,         0,       507,           0,          0
    95,      960,        548,         0,       507,           0,          0
    96,      974,        558,         0,       510,           0,          0
    97,      990,        562,         0,       517,           0,          0
    98,     1008,        582,         0,       526,           0,          0
    99,     1024,        584,         0,       531,           0,          0
   100,     1039,        589,         0,       544,           0,          0
   101,     1056,        594,         0,       552,           0,         15
   102,     1063,        607,         0,       558,           0,          0
   103,     1091,        623,         1,       555,           0,          0
   104,     1101,        629,         0,       568,           0,          0
   105,     1113,        629,         0,       574,           0,          0
   106,     1121,        643,         0,       587,           0,          0
   107,     1138,        644,         0,       587,           0,          0
   108,     1143,        653,         0,       604,           0,          0
   109,     1160,        654,         0,       613,           0,          0
   110,     1168,        665,        14,       621,           0,          0
   111,     1183,        676,         1,       626,           0,          1
   112,     1196,        681,         0,       629,           0,          0
   113,     1210,        692,         0,       634,           0,          0
   114,     1218,        692,         0,       645,           0,          0
   115,     1239,        705,         0,       646,           0,          0
   116,     1251,        711,         0,       654,           0,         13
   117,     1268,        717,         2,       658,           0,          0
   118,     1274,        720,         0,       668,           0,          4
   119,     1287,        729,         2,       668,           0,          0
   120,     1301,        736,         0,       682,           0,          0
   121,     1319,        749,         5,       684,           0,          0
   122,     1324,        744,         0,       700,           0,          0
   123,     1340,        754,         0,       698,           0,          0
   124,     1352,        758,        10,       716,           0,          1
   125,     1367,        772,         0,       718,           0,          0
   126,     1367,        770,         4,       729,           0,          0
   127,     1386,        778,         4,       736,           0,          1
   128,     1412,        794,         0,       739,           0,          0
   129,     1418,        797,         0,       747,           0,          0
   130,     1429,        800,        10,       742,           0,          1
   131,     1450,        814,         0,       758,           0,          0
   132,     1464,        816,         0,       759,           0,          0
   133,     1477,        825,         8,       766,           0,          0
   134,     1486,        835,         0,       789,           0,          0
   135,     1503,        842,         5,       792,           0,          0
   136,     1516,        840,         4,       792,           0,          1
   137,     1536,        862,         1,       803,           0,          0
   138,     1540,        856,         0,       804,           0,          0
   139,     1553,        865,         0,       822,           0,          9
   140,     1586,        888,         0,       813,           0,          0
   141,     1596,        896,         0,       827,           0,          0
   142,     1603,        893,         0,       836,           0,         10
   143,     1613,        898,         0,       844,           0,          4
   144,     1637,        914,         1,       850,           0,          0
   145,     1655,        928,         0,       859,           0,          5
   146,     1664,        930,         0,       867,           0,          0
   147,     1667,        935,         0,       874,           0,          0
   148,     1692,        942,        10,       878,           0,          1
   149,     1703,        959,         0,       891,           0,          0
   150,     1720,        959,         0,       897,           0,          0
   151,     1733,        971,         0,       898,           0,          0
   152,     1751,        977,        13,       914,           0,          0
   153,     1770,        983,         0,       922,           0,          0
   154,     1790,        998,         0,       933,           0,          0
   155,     1785,        993,         0,       943,           0,          0
   156,     1792,        997,         5,       949,           0,          0
   157,     1822,       1017,         0,       949,           0,          0
   158,     1844,       1031,         0,       953,           0,          0
   159,     1854,       1037,         0,       963,           0,          0
   160,     1854,       1038,         0,       975,           0,          0
   161,     1868,       1035,         0,       982,           0,          0
   162,     1890,       1056,         0,       994,           0,          0
   163,     1904,       1060,         0,       991,           0,          0
   164,     1915,       1067,         0,      1007,           0,          0
   165,     1925,       1069,         0,      1016,           0,          0
   166,     1936,       1071,        15,      1020,           0,          0
   167,     1964,       1088,         0,      1028,           0,          0
   168,     1975,       1102,         0,      1041,           0,          0
   169,     1984,       1108,         0,      1048,           0,          0
   170,     2004,       1115,         0,      1049,           0,          0
   171,     2022,       1127,         0,      1058,           0,          0
   172,     2027,       1131,         0,      1070,           0,          0
   173,     2043,       1134,        15,      1076,           0,          0
   174,     2058,       1143,         0,      1071,           0,          0
   175,     2078,       1154,         0,      1091,           0,          0
   176,     2090,       1165,         0,      1095,           0,          0
   177,     2110,       1176,         0,      1101,           0,          0
   178,     2125,       1185,         0,      1112,           0,          0
   179,     2128,       1185,         0,      1119,           0,          0
   180,     2148,       1200,         0,      1130,           0,         15
   181,     2174,       1215,         0,      1139,           0,          0
   182,     2190,       1225,         0,      1142,           0,          0
   183,     2192,       1223,         0,      1145,           0,          0
   184,     2214,       1229,         0,      1160,           0,          0
   185,     2223,       1234,         0,      1166,           0,          0
   186,     2252,       1252,         0,      1174,           0,          0
   187,     2254,       1252,         0,      1184,           0,          0
   188,     2273,       1262,        15,      1198,           0,          0
   189,     2290,       1279,         0,      1208,           0,          0
   190,     2298,       1280,         0,      1212,           0,          0
   191,     2309,       1287,         0,      1209,           0,          0
   192,     2326,       1294,         0,      1214,           0,          0
   193,     2346,       1308,         0,      1223,           0,          0
   194,     2358,       1306,         0,      1230,           0,          0
   195,     2373,       1311,        16,      1239,           0,          0
   196,     2409,       1345,         0,      1243,           0,          0
   197,     2420,       1347,         0,      1255,           0,          0
   198,     2424,       1353,         0,      1267,           0,          0
   199,     2441,       1360,         0,      1276,           0,          0
   200,     2454,       1373,         0,      1283,           0,          0
   201,     2486,       1392,         0,      1292,           0,         14
   202,     2497,       1392,         0,      1290,           0,          0
   203,     2511,       1401,         0,      1300,           0,          0
   204,     2534,       1417,         0,      1309,           0,          0
   205,     2543,       1413,         0,      1327,           0,          0
   206,     2565,       1424,         0,      1320,           0,          0
   207,     2553,       1418,         0,      1324,           0,          0
   208,     2584,       1439,        15,      1340,           0,          0
   209,     2598,       1439,         0,      1345,           0,          0
   210,     2621,       1460,         0,      1352,           0,          0
   211,     2632,       1471,         0,      1355,           0,          0
   212,     2652,       1482,         0,      1383,           0,          0
   213,     2669,       1488,         0,      1391,           0,          0
   214,     2676,       1493,        15,      1383,           0,          0
   215,     2698,       1508,         0,      1388,           0,          0
   216,     2709,       1506,         0,      1409,           0,          0
   217,     2712,       1505,         0,      1422,           0,          0
   218,     2736,       1513,         0,      1429,           0,          0
   219,     2749,       1522,         0,      1447,           0,          0
   220,     2775,       1541,        15,      1444,           0,          0
   221,     2796,       1553,         0,      1450,           0,          0
   222,     2804,       1556,         0,      1463,           0,          0
   223,     2831,       1574,         0,      1475,           0,          0
   224,     2832,       1576,         0,      1483,           0,          0
   225,     2849,       1590,         0,      1487,           0,         15
   226,     2863,       1587,         0,      1482,           0,          0
   227,     2888,       1608,         0,      1498,           0,          0
   228,     2897,       1599,         0,      1511,           0,          0
   229,     2909,       1615,         0,      1514,           0,          0
   230,     2923,       1621,         0,      1529,           0,          0
   231,     2952,       1635,        15,      1526,           0,          0
   232,     2966,       1647,         0,      1536,           0,          0
   233,     2976,       1651,         0,      1540,           0,          7
   234,     2974,       1649,         0,      1551,           0,          0
   235,     3010,       1673,         0,      1559,           0,          0
   236,     3014,       1677,         0,      1570,           0,          0
   237,     3032,       1692,         9,      1580,           0,          0
   238,     3057,       1691,         0,      1578,           0,          0
   239,     3059,       1691,         0,      1584,           0,          0
   240,     3073,       1707,         0,      1594,           0,          0
   241,     3099,       1720,         0,      1601,           0,          0
   242,     3123,       1732,        15,      1608,           0,          0
   243,     3122,       1735,         0,      1618,           0,          0
   244,     3143,       1742,         0,      1636,           0,          0
   245,     3146,       1752,         0,      1640,           0,          0
   246,     3162,       1753,         0,      1646,           0,          0
   247,     3190,       1773,        15,      1650,           0,          0
   248,     3199,       1777,         0,      1669,           0,          0
   249,     3201,       1774,         6,      1674,           0,          1
   250,     3227,       1786,         0,      1683,           0,          0
   251,     3247,       1799,         0,      1694,           0,          0
   252,     3255,       1797,         7,      1707,           0,          0
   253,     3278,       1822,         0,      1714,           0,          0
   254,     3297,       1822,         0,      1715,           0,          0
   255,     3313,       1823,         0,      1729,           0,          0
   256,     3333,       1845,         0,      1730,           0,          0
   257,     3335,       1849,        15,      1739,           0,          0
   258,     3357,       1850,         0,      1740,           0,          0
   259,     3366,       1858,         0,      1745,           0,          0
   260,     3394,       1874,         0,      1749,           0,          0
   261,     3420,       1890,         0,      1761,           0,         15
   262,     3428,       1891,         0,      1778,           0,          0
   263,     3445,       1910,         0,      1782,           0,          0
   264,     3452,       1906,         0,      1792,           0,          0
   265,     3467,       1912,         0,      1801,           0,         12
   266,     3483,       1918,         0,      1808,           0,          3
   267,     3513,       1940,         2,      1814,           0,          0
   268,     3527,       1958,         0,      1841,           0,          0
   269,     3538,       1962,         0,      1852,           0,          0
   270,     3559,       1968,         0,      1844,           0,          0
   271,     3580,       1983,        12,      1850,           0,          0
   272,     3575,       1988,         0,      1863,           0,          0
   273,     3597,       1992,         0,      1871,           0,          0
   274,     3617,       1998,         0,      1881,           0,          0
   275,     3635,       2004,         0,      1885,           0,         15
   276,     3645,       2023,         1,      1895,           0,          0
   277,     3665,       2028,         0,      1895,           0,          0
   278,     3684,       2029,         0,      1923,           0,          0
   279,     3678,       2028,         0,      1927,           0,          0
   280,     3703,       2041,        14,      1916,           0,          1
   281,     3729,       2063,         1,      1931,           0,          0
   282,     3741,       2071,         5,      1943,           0,          1
   283,     3762,       2076,         1,      1955,           0,          0
   284,     3773,       2084,         0,      1956,           0,          5
   285,     3781,       2091,         0,      1972,           0,          0
   286,     3809,       2102,         0,      1977,           0,          8
   287,     3816,       2110,         0,      1993,           0,          0
   288,     3838,       2114,         0,      1996,           0,          4
   289,     3847,       2118,         0,      2004,           0,          0
   290,     3863,       2127,         0,      2005,           0,          0
   291,     3885,       2143,         3,      2029,           0,          1
   292,     3893,       2142,         2,      2030,           0,          2
   293,     3915,       2164,         2,      2046,           0,          0
   294,     3913,       2157,         0,      2046,           0,          4
   295,     3942,       2173,         0,      2058,           0,          3
   296,     3953,       2190,         2,      2063,           0,          2
   297,     3981,       2186,         0,      2073,           0,          0
   298,     3999,       2191,         0,      2093,           0,          8
   299,     4002,       2212,         0,      2094,           0,          4
   300,     4036,       2232,         0,      2095,           0,          3
   301,     4047,       2234,         2,      2103,           0,          2
   302,     4063,       2243,         0,      2112,           0,          4
   303,     4066,       2243,         0,      2129,           0,          0
   304,     4094,       2262,         5,      2145,           0,          0
   305,     4118,       2257,         0,      2150,           0,          0
   306,     4119,       2277,         0,      2159,           0,         10
   307,     4134,       2278,         0,      2162,           0,          0
   308,     4161,       2294,         0,      2174,           0,          0
   309,     4171,       2292,        10,      2182,           0,          0
   310,     4194,       2306,         0,      2198,           0,          5
   311,     4210,       2312,         0,      2210,           0,          4
   312,     4221,       2315,         0,      2218,           0,          0
   313,     4235,       2323,         0,      2228,           0,          0
   314,     4253,       2348,         0,      2210,           0,         11
   315,     4282,       2347,         0,      2218,           0,          0
   316,     4290,       2359,         0,      2237,           0,          0
   317,     4300,       2358,         0,      2243,           0,         12
   318,     4320,       2384,         0,      2253,           0,          4
   319,     4344,       2389,         0,      2252,           0,          4
   320,     4353,       2398,         1,      2264,           0,          3
   321,     4373,       2406,         0,      2273,           0,          0
   322,     4400,       2420,         6,      2293,           0,          0
   323,     4399,       2418,         0,      2295,           0,          0
   324,     4416,       2425,         0,      2312,           0,          0
   325,     4452,       2440,         0,      2323,           0,          0
   326,     4464,       2446,        15,      2310,           0,          0
   327,     4464,       2453,         0,      2323,           0,          0
   328,     4478,       2464,         0,      2343,           0,          0
   329,     4494,       2462,         0,      2347,           0,         15
   330,     4513,       2484,         0,      2367,           0,          0
   331,     4530,       2484,         0,      2375,           0,          0
   332,     4553,       2495,         0,      2362,           0,          0
   333,     4563,       2507,        15,      2374,           0,          0
   334,     4578,       2519,         0,      2385,           0,          0
   335,     4603,       2529,         0,      2393,           0,          0
   336,     4623,       2541,         0,      2416,           0,         15
   337,     4640,       2543,         0,      2425,           0,          4
   338,     4663,       2567,         0,      2411,           0,          0
   339,     4689,       2570,         0,      2416,           0,          0
   340,     4709,       2594,        11,      2438,           0,          1
   341,     4706,       2570,         0,      2447,           0,          0
   342,     4726,       2602,         0,      2455,           0,          0
   343,     4749,       2609,         0,      2472,           0,         14
   344,     4749,       2610,         2,      2473,           0,          0
   345,     4786,       2628,         0,      2480,           0,          0
   346,     4792,       2624,         0,      2484,           0,          0
   347,     4824,       2647,        14,      2504,           0,          1
   348,     4834,       2656,         0,      2488,           0,          0
   349,     4822,       2646,         0,      2495,           0,          0
   350,     4854,       2672,         0,      2521,           0,         14
   351,     4877,       2681,         0,      2536,           0,          0
   352,     4905,       2698,         0,      2533,           0,          0
   353,     4913,       2708,         0,      2544,           0,          0
   354,     4929,       2702,        15,      2550,           0,          0
   355,     4948,       2718,         0,      2563,           0,          0
   356,     4954,       2715,         0,      2587,           0,          0
   357,     4990,       2737,        15,      2591,           0,          0
   358,     5010,       2761,         0,      2592,           0,          0
   359,     5021,       2760,         0,      2607,           0,          0
   360,     5031,       2764,         0,      2619,           0,         15
   361,     5058,       2790,         2,      2625,           0,          0
   362,     5067,       2783,         4,      2631,           0,          0
   363,     5086,       2793,         0,      2642,           0,          0
   364,     5103,       2797,         8,      2644,           0,          0
   365,     5114,       2804,         0,      2650,           0,          0
   366,     5128,       2815,         0,      2656,           0,          0
   367,     5152,       2818,        15,      2671,           0,          0
   368,     5172,       2833,         0,      2683,           0,          0
   369,     5183,       2841,         0,      2693,           0,          0
   370,     5205,       2855,        15,      2692,           0,          0
   371,     5202,       2844,         0,      2712,           0,          0
   372,     5241,       2866,         0,      2714,           0,          0
   373,     5243,       2872,        15,      2723,           0,          0
   374,     5259,       2887,         0,      2730,           0,          0
   375,     5278,       2898,         0,      2745,           0,          0
   376,     5302,       2898,         0,      2757,           0,         15
   377,     5322,       2921,         0,      2765,           0,          0
   378,     5341,       2928,         0,      2774,           0,          0
   379,     5343,       2922,         0,      2789,           0,         16
   380,     5349,       2926,         0,      2785,           0,          0
   381,     5376,       2947,         0,      2808,           0,          0
   382,     5395,       2955,        12,      2804,           0,          2
   383,     5402,       2964,         0,      2805,           0,          0
   384,     5427,       2964,         0,      2817,           0,          0
   385,     5461,       2987,         0,      2822,           0,         15
   386,     5472,       3004,         0,      2836,           0,          0
   387,     5498,       3017,         0,      2833,           0,          0
   388,     5502,       3015,         0,      2848,           0,         15
   389,     5524,       3019,         0,      2858,           0,          0
   390,     5551,       3060,         0,      2863,           0,          0
   391,     5556,       3051,         0,      2874,           0,          1
   392,     5554,       3047,         0,      2890,           0,          0
   393,     5587,       3072,         0,      2896,           0,          0
   394,     5629,       3095,        14,      2901,           0,          0
   395,     5625,       3088,         0,      2901,           0,          0
   396,     5646,       3094,         0,      2916,           0,          0
   397,     5669,       3106,        15,      2927,           0,          0
   398,     5679,       3111,         0,      2941,           0,          0
   399,     5678,       3114,         0,      2940,           0,          0
   400,     5695,       3123,        16,      2965,           0,          2
   401,     5725,       3124,         0,      2976,           0,          0
   402,     5736,       3143,         8,      2980,           0,          0
   403,     5777,       3180,         3,      2980,           0,          0
   404,     5793,       3166,         6,      2983,           0,          0
   405,     5796,       3176,         0,      2997,           0,          0
   406,     5843,       3207,        10,      3007,           0,          0
   407,     5831,       3194,         0,      3008,           0,          0
   408,     5857,       3217,        11,      3042,           0,          2
   409,     5895,       3235,         0,      3047,           0,          0
   410,     5905,       3232,         0,      3051,           0,          0
   411,     5928,       3249,         0,      3057,           0,         10
   412,     5923,       3249,         1,      3064,           0,          0
   413,     5949,       3258,         0,      3066,           0,          9
   414,     5958,       3273,         4,      3067,           0,          0
   415,     5978,       3276,         6,      3076,           0,          0
   416,     5997,       3279,         0,      3089,           0,          0
   417,     6012,       3290,        10,      3098,           0,          0
   418,     6034,       3300,         0,      3104,           0,          8
   419,     6042,       3298,         0,      3110,           0,          0
   420,     6057,       3318,         0,      3130,           0,          0
   421,     6098,       3346,         0,      3138,           0,          0
   422,     6097,       3336,         0,      3148,           0,         15
   423,     6135,       3365,         0,      3155,           0,          0
   424,     6152,       3368,         0,      3173,           0,          0
   425,     6170,       3382,        15,      3187,           0,          0
   426,     6176,       3377,         0,      3191,           0,          0
   427,     6195,       3398,         0,      3202,           0,          0
   428,     6222,       3402,        15,      3205,           0,          0
   429,     6237,       3430,         0,      3209,           0,          0
   430,     6258,       3433,         0,      3199,           0,         15
   431,     6272,       3431,         0,      3220,           0,          0
   432,     6292,       3437,         0,      3244,           0,          0
   433,     6308,       3458,        15,      3259,           0,          0
   434,     6302,       3448,         0,      3257,           0,          0
   435,     6336,       3473,         0,      3269,           0,         16
   436,     6344,       3468,         0,      3282,           0,          0
   437,     6347,       3478,         0,      3299,           0,          0
   438,     6365,       3484,        15,      3304,           0,          0
   439,     6393,       3493,         0,      3319,           0,          0
   440,     6409,       3506,         0,      3305,           0,          0
   441,     6430,       3520,        15,      3318,           0,          0
   442,     6438,       3515,         0,      3329,           0,          0
   443,     6468,       3533,         0,      3335,           0,         15
   444,     6483,       3549,         0,      3351,           0,          0
   445,     6505,       3550,         0,      3366,           0,          0
   446,     6514,       3561,        15,      3378,           0,          0
   447,     6527,       3581,         0,      3390,           0,          0
   448,     6544,       3576,        15,      3391,           0,          0
   449,     6565,       3602,         0,      3401,           0,          0
   450,     6590,       3609,         0,      3410,           0,         15
   451,     6627,       3628,         0,      3409,           0,          5
   452,     6625,       3636,         0,      3405,           0,          0
   453,     6636,       3633,        11,      3416,           0,          0
   454,     6659,       3642,         0,      3439,           0,          0
   455,     6684,       3661,         0,      3444,           0,         15
   456,     6691,       3660,         0,      3463,           0,          0
   457,     6704,       3670,         0,      3472,           0,          0
   458,     6737,       3690,        15,      3468,           0,          0
   459,     6742,       3688,         0,      3482,           0,          0
   460,     6758,       3706,         0,      3498,           0,         15
   461,     6778,       3707,         0,      3503,           0,          0
   462,     6788,       3706,         0,      3489,           0,          0
   463,     6787,       3708,        15,      3515,           0,          0
   464,     6820,       3714,         0,      3519,           0,          0
   465,     6848,       3738,        15,      3528,           0,          0
   466,     6864,       3753,         0,      3538,           0,          0
   467,     6882,       3750,        11,      3547,           0,          0
   468,     6908,       3768,         5,      3566,           0,          0
   469,     6904,       3773,         0,      3569,           0,          0
   470,     6932,       3780,        15,      3592,           0,          0
   471,     6945,       3796,         0,      3591,           0,          0
   472,     6951,       3792,         0,      3598,           0,         17
   473,     6973,       3814,         0,      3602,           0,          0
   474,     6984,       3805,         0,      3613,           0,          0
   475,     6989,       3813,        14,      3614,           0,          0
   476,     7021,       3835,         0,      3632,           0,          0
   477,     7041,       3845,        15,      3639,           0,          0
   478,     7039,       3829,         0,      3627,           0,          0
   479,     7067,       3859,         0,      3652,           0,         15
   480,     7102,       3878,         0,      3666,           0,          0
   481,     7107,       3873,         0,      3678,           0,          0
   482,     7120,       3890,        16,      3683,           0,          2
   483,     7142,       3908,         0,      3681,           0,          0
   484,     7152,       3895,        11,      3686,           0,          0
   485,     7162,       3919,         0,      3700,           0,          0
   486,     7187,       3924,         0,      3719,           0,          7
   487,     7176,       3912,         3,      3729,           0,          0
   488,     7241,       3952,         0,      3743,           0,          2
   489,     7256,       3964,         1,      3752,           0,          0
   490,     7282,       3984,         7,      3771,           0,          0
   491,     7298,       3970,         8,      3773,           0,          2
   492,     7311,       3978,         0,      3774,           0,          0
   493,     7332,       3991,        11,      3784,           0,          0
   494,     7353,       4012,         0,      3785,           0,          8
   495,     7345,       4002,         0,      3783,           0,          7
   496,     7361,       4020,         6,      3812,           0,          0
   497,     7374,       4025,         0,      3829,           0,          0
   498,     7412,       4040,         0,      3826,           0,          0
   499,     7428,       4049,         0,      3839,           0,          0
   500,     7432,       4066,        15,      3841,           0,          0
   501,     7453,       4072,         0,      3868,           0,          0
   502,     7471,       4069,        15,      3870,           0,          2
   503,     7483,       4086,         0,      3891,           0,          0
   504,     7487,       4086,         0,      3883,           0,         13
   505,     7521,       4093,         0,      3901,           0,          0
   506,     7551,       4101,         0,      3916,           0,         15
   507,     7564,       4123,         0,      3921,           0,          0
   508,     7587,       4144,         0,      3929,           0,         15
   509,     7587,       4138,         0,      3939,           0,          0
   510,     7619,       4147,        11,      3954,           0,          0
   511,     7629,       4167,         4,      3967,           0,          0
   512,     7660,       4174,         0,      3973,           0,          0
   513,     7673,       4171,        15,      3980,           0,          0
   514,     7687,       4186,         0,      3984,           0,          0
   515,     7698,       4204,        17,      3992,           0,          0
   516,     7710,       4195,         0,      3992,           0,          0
   517,     7745,       4225,        14,      4001,           0,          0
   518,     7767,       4233,         0,      4014,           0,          0
   519,     7764,       4233,        15,      4018,           0,          0
   520,     7796,       4246,         0,      4025,           0,          0
   521,     7817,       4266,         0,      4035,           0,         15
   522,     7837,       4269,         0,      4044,           0,          0
   523,     7860,       4287,         0,      4065,           0,         17
   524,     7882,       4286,         0,      4066,           0,          0
   525,     7912,       4320,         0,      4080,           0,         14
   526,     7906,       4324,         0,      4079,           0,          0
   527,     7923,       4320,         0,      4100,           0,         15
   528,     7955,       4337,         0,      4107,           0,          0
   529,     7975,       4337,         0,      4116,           0,          0
   530,     7975,       4338,        15,      4118,           0,          0
   531,     7997,       4366,         0,      4131,           0,          0
   532,     8047,       4381,        15,      4152,           0,          0
   533,     8037,       4373,         0,      4156,           0,          0
   534,     8054,       4385,        15,      4156,           0,          0
   535,     8083,       4409,         0,      4161,           0,          0
   536,     8074,       4382,        15,      4200,           0,          0
   537,     8097,       4419,         7,      4210,           0,          0
   538,     8113,       4419,         8,      4223,           0,          0
   539,     8144,       4422,         0,      4236,           0,          0
   540,     8169,       4457,        15,      4215,           0,          0
   541,     8177,       4444,         0,      4228,           0,          0
   542,     8182,       4446,        15,      4231,           0,          0
   543,     8231,       4488,         0,      4239,           0,          0
   544,     8245,       4501,        15,      4259,           0,          0
   545,     8251,       4477,         0,      4267,           0,          0
   546,     8256,       4492,        15,      4287,           0,          0
   547,     8295,       4508,         0,      4284,           0,          0
   548,     8318,       4534,        15,      4294,           0,          0
   549,     8313,       4532,         0,      4301,           0,         13
   550,     8351,       4549,         3,      4302,           0,          0
   551,     8347,       4541,         0,      4325,           0,          0
   552,     8380,       4551,        16,      4329,           0,          0
   553,     8393,       4548,        10,      4339,           0,          3
   554,     8414,       4569,         0,      4354,           0,          6
   555,     8460,       4597,         0,      4358,           0,          9
   556,     8450,       4595,         2,      4386,           0,          0
   557,     8447,       4604,         9,      4386,           0,          3
   558,     8481,       4616,         0,      4392,           0,          6
   559,     8518,       4631,         0,      4397,           0,          9
   560,     8530,       4633,         0,      4387,           0,          0
   561,     8528,       4643,        10,      4397,           0,          4
   562,     8553,       4648,         3,      4408,           0,          0
   563,     8598,       4679,         0,      4416,           0,         13
   564,     8607,       4676,         0,      4441,           0,          0
   565,     8626,       4694,         0,      4455,           0,         15
   566,     8634,       4697,         0,      4484,           0,          0
   567,     8661,       4704,        15,      4472,           0,          3
   568,     8696,       4722,         0,      4478,           0,          0
   569,     8678,       4706,        13,      4484,           0,          1
   570,     8702,       4732,         4,      4498,           0,          4
   571,     8726,       4741,         5,      4509,           0,          0
   572,     8745,       4756,         0,      4526,           0,          0
   573,     8752,       4759,        17,      4528,           0,          0
   574,     8780,       4773,         6,      4550,           0,          7
   575,     8793,       4782,         0,      4554,           0,          0
   576,     8818,       4775,         0,      4559,           0,         15
   577,     8850,       4816,         0,      4565,           0,          0
   578,     8851,       4821,        15,      4580,           0,          0
   579,     8878,       4830,         0,      4582,           0,          0
   580,     8901,       4829,        15,      4594,           0,          0
   581,     8915,       4841,         0,      4605,           0,          0
   582,     8924,       4859,         0,      4620,           0,          0
   583,     8959,       4862,        15,      4640,           0,          0
