     n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
   637,        103193,          102566,             78,           ,             ,            
   638,        103370,          102742,             78,           ,             ,            
   639,        103849,          103220,             79,           ,             ,            
   640,        104458,          103828,             79,           ,             ,            
   641,        104814,          104183,             79,           ,             ,            
   642,        104856,          104224,             78,           ,             ,            
   643,        105097,          104464,             95,           ,             ,            
   644,        105457,          104823,             78,           ,             ,            
   645,        106036,          105401,             85,           ,             ,            
   646,        106510,          105874,             86,           ,             ,            
   647,        106658,          106021,             78,           ,             ,            
   648,        106972,          106334,             78,           ,             ,            
   649,        107509,          106870,             92,           ,             ,            
   650,        107665,          107025,             79,           ,             ,            
   651,        107883,          107242,             88,           ,             ,            
   652,        108487,          107845,             85,           ,             ,            
   653,        109016,          108373,             78,           ,             ,            
   654,        109240,          108596,             78,           ,             ,            
   655,        109877,          109232,             95,           ,             ,            
   656,        110186,          109540,             78,           ,             ,            
   657,        110392,          109745,             95,           ,             ,            
   658,        110598,          109950,             85,           ,             ,            
