    n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
 3579,    76561,      41591,        22,     21485,           0,          0
 3580,    76575,      41605,        30,     21504,           0,         15
 3581,    76598,      41616,        31,     21509,           0,         15
 3582,    76616,      41636,        31,     21535,           0,         15
 3583,    76650,      41652,        46,     21537,           0,         16
 3584,    76659,      41653,        31,     21549,           0,         15
 3585,    76678,      41660,        50,     21551,           0,         12
 3586,    76708,      41682,        31,     21533,           0,         15
 3587,    76738,      41700,        41,     21529,           0,         11
 3588,    76758,      41712,        40,     21573,           0,         15
 3589,    76783,      41720,        31,     21581,           0,         15
 3590,    76805,      41736,        47,     21560,           0,         23
 3591,    76834,      41751,        39,     21549,           0,         15
 3592,    76845,      41758,        41,     21579,           0,          6
 3593,    76872,      41769,        46,     21574,           0,         15
 3594,    76898,      41784,        31,     21608,           0,         15
 3595,    76924,      41792,        31,     21605,           0,         15
 3596,    76948,      41808,        39,     21645,           0,         10
 3597,    76970,      41824,        40,     21656,           0,          3
 3598,    76997,      41842,        47,     21593,           0,         15
 3599,    77014,      41848,        31,     21628,           0,         15
 3600,    77040,      41863,        34,     21598,           0,         13
 3601,    77069,      41876,        31,     21607,           0,         15
 3602,    77092,      41884,        40,     21620,           0,          0
 3603,    77114,      41893,        46,     21624,           0,         15
 3604,    77133,      41911,        31,     21648,           0,         15
 3605,    77157,      41920,        31,     21642,           0,         15
 3606,    77180,      41935,        44,     21653,           0,         11
 3607,    77200,      41951,        39,     21670,           0,          0
 3608,    77222,      41954,        46,     21667,           0,         15
 3609,    77252,      41970,        31,     21668,           0,         15
 3610,    77276,      41984,        31,     21652,           0,         15
 3611,    77302,      41997,        31,     21678,           0,         15
 3612,    77325,      42009,        47,     21699,           0,         15
 3613,    77359,      42027,        31,     21702,           0,         15
 3614,    77377,      42039,        32,     21717,           0,         15
 3615,    77393,      42056,        46,     21693,           0,          0
 3616,    77415,      42059,        47,     21727,           0,         11
 3617,    77437,      42067,        30,     21730,           0,          5
 3618,    77479,      42088,        31,     21762,           0,          0
 3619,    77493,      42101,        46,     21754,           0,         15
 3620,    77512,      42110,        31,     21770,           0,         15
 3621,    77537,      42121,        31,     21778,           0,         15
 3622,    77561,      42137,        31,     21767,           0,         15
 3623,    77586,      42149,        46,     21762,           0,         15
 3624,    77604,      42168,        31,     21774,           0,         15
 3625,    77636,      42171,        38,     21791,           0,          8
 3626,    77658,      42181,        42,     21803,           0,         10
 3627,    77678,      42189,        40,     21798,           0,          0
 3628,    77712,      42216,        31,     21790,           0,         15
 3629,    77736,      42223,        31,     21808,           0,         15
 3630,    77754,      42240,        31,     21800,           0,         15
 3631,    77776,      42251,        46,     21809,           0,          0
 3632,    77805,      42257,        31,     21847,           0,         15
 3633,    77825,      42265,        31,     21847,           0,         15
 3634,    77845,      42288,        31,     21843,           0,         15
 3635,    77870,      42290,        46,     21826,           0,         15
 3636,    77899,      42305,        31,     21842,           0,         16
 3637,    77924,      42325,        30,     21869,           0,         17
 3638,    77946,      42329,        26,     21868,           0,          0
 3639,    77968,      42351,        46,     21876,           0,         17
 3640,    77989,      42361,        30,     21897,           0,         15
 3641,    78016,      42375,        31,     21896,           0,          0
 3642,    78043,      42387,        46,     21892,           0,         15
 3643,    78060,      42386,        37,     21892,           0,         15
 3644,    78088,      42415,        26,     21924,           0,          3
 3645,    78099,      42421,        47,     21934,           0,         11
 3646,    78129,      42441,        39,     21910,           0,         10
 3647,    78154,      42450,        34,     21910,           0,         15
 3648,    78182,      42468,        31,     21930,           0,         15
 3649,    78192,      42467,        31,     21933,           0,         15
 3650,    78225,      42499,        46,     21950,           0,         15
 3651,    78248,      42511,        31,     21955,           0,         22
 3652,    78273,      42525,        23,     21944,           0,          0
 3653,    78299,      42534,        47,     21941,           0,         15
 3654,    78319,      42548,        31,     21967,           0,         23
 3655,    78345,      42555,        39,     21979,           0,         15
 3656,    78368,      42565,        29,     21973,           0,         15
 3657,    78388,      42581,        46,     21981,           0,          0
 3658,    78416,      42584,        46,     21992,           0,         16
 3659,    78446,      42606,        31,     21983,           0,         15
 3660,    78457,      42615,        41,     22010,           0,          5
 3661,    78488,      42634,        31,     22006,           0,          0
 3662,    78512,      42647,        47,     22029,           0,         15
 3663,    78533,      42656,        31,     22030,           0,         15
 3664,    78558,      42664,        38,     22012,           0,          9
 3665,    78579,      42672,        47,     22017,           0,         16
 3666,    78605,      42691,        30,     22011,           0,         15
 3667,    78634,      42708,        31,     22033,           0,         15
 3668,    78658,      42722,        47,     22045,           0,          0
 3669,    78682,      42737,        46,     22050,           0,         15
 3670,    78703,      42752,        31,     22043,           0,         15
 3671,    78739,      42763,        31,     22085,           0,          0
 3672,    78756,      42769,        47,     22089,           0,         15
 3673,    78772,      42784,        31,     22100,           0,         15
 3674,    78799,      42793,        47,     22116,           0,         14
 3675,    78815,      42801,        31,     22153,           0,         18
 3676,    78846,      42819,        28,     22147,           0,         15
 3677,    78868,      42826,        46,     22152,           0,          0
 3678,    78897,      42852,        31,     22120,           0,         15
 3679,    78918,      42861,        31,     22145,           0,         22
 3680,    78942,      42874,        24,     22147,           0,          0
 3681,    78970,      42893,        46,     22147,           0,         16
 3682,    78992,      42906,        35,     22142,           0,         11
 3683,    79015,      42907,        31,     22169,           0,         18
 3684,    79033,      42926,        44,     22179,           0,         12
 3685,    79064,      42939,        32,     22178,           0,         12
 3686,    79093,      42962,        25,     22224,           0,         15
 3687,    79114,      42963,        47,     22191,           0,          0
 3688,    79119,      42974,        31,     22200,           0,         15
 3689,    79162,      42993,        36,     22208,           0,         11
 3690,    79175,      43006,        46,     22219,           0,         15
 3691,    79205,      43017,        31,     22214,           0,         15
 3692,    79226,      43030,        50,     22233,           0,         12
 3693,    79245,      43034,        47,     22252,           0,         15
 3694,    79272,      43051,        47,     22249,           0,         14
 3695,    79297,      43056,        31,     22250,           0,         17
 3696,    79314,      43073,        45,     22242,           0,         15
 3697,    79334,      43081,        46,     22249,           0,         15
 3698,    79366,      43107,        31,     22277,           0,         15
 3699,    79383,      43116,        34,     22286,           0,         19
 3700,    79412,      43140,        40,     22286,           0,         15
 3701,    79434,      43140,        47,     22310,           0,         15
 3702,    79451,      43153,        47,     22281,           0,         15
 3703,    79483,      43167,        40,     22312,           0,         10
 3704,    79500,      43173,        31,     22290,           0,         23
 3705,    79520,      43183,        39,     22299,           0,         15
 3706,    79548,      43203,        47,     22340,           0,         15
 3707,    79573,      43215,        46,     22338,           0,         15
 3708,    79599,      43227,        31,     22354,           0,         15
 3709,    79618,      43233,        34,     22386,           0,         23
 3710,    79644,      43254,        37,     22354,           0,         19
 3711,    79669,      43269,        44,     22359,           0,         18
 3712,    79691,      43279,        43,     22354,           0,         15
 3713,    79716,      43293,        39,     22359,           0,          0
 3714,    79735,      43312,        46,     22386,           0,          0
 3715,    79758,      43310,        31,     22369,           0,         15
 3716,    79776,      43327,        31,     22417,           0,         15
 3717,    79810,      43342,        31,     22439,           0,          0
 3718,    79834,      43357,        46,     22382,           0,         15
 3719,    79856,      43361,        31,     22427,           0,         15
 3720,    79881,      43379,        47,     22434,           0,         16
 3721,    79914,      43389,        33,     22446,           0,         13
 3722,    79932,      43406,        31,     22449,           0,         19
 3723,    79956,      43417,        43,     22467,           0,         15
 3724,    79973,      43425,        31,     22440,           0,         16
 3725,    80000,      43437,        31,     22426,           0,         15
 3726,    80024,      43457,        47,     22472,           0,         17
 3727,    80046,      43466,        29,     22472,           0,         15
 3728,    80065,      43476,        37,     22475,           0,          0
 3729,    80084,      43487,        31,     22473,           0,         15
 3730,    80108,      43497,        32,     22513,           0,         10
 3731,    80146,      43518,        36,     22500,           0,         15
 3732,    80165,      43534,        47,     22520,           0,         15
 3733,    80181,      43547,        31,     22527,           0,         22
 3734,    80216,      43561,        40,     22525,           0,          0
 3735,    80232,      43571,        46,     22519,           0,         16
 3736,    80259,      43576,        31,     22542,           0,         15
